Date,0
2018-01-31,0.0067800364194537804
2018-02-28,-0.009800835865026142
2018-03-31,-0.00057883836061184
2018-04-30,0.0015292985380106197
2018-05-31,0.010201499346472742
2018-06-30,-0.004608104092418359
2018-07-31,0.0010169572151478012
2018-08-31,0.0034173056318857007
2018-09-30,-0.0035420921442468997
2018-10-31,-0.009975085735661422
2018-11-30,0.006787621078959259
2018-12-31,-0.007408302319150903
2019-01-31,0.01928046685327227
2019-02-28,0.0073408681181611575
2019-03-31,0.010378116781322232
2019-04-30,0.005940276227232732
2019-05-31,-0.0010330965750829206
2019-06-30,0.015426002082899185
2019-07-31,0.009620562750461751
2019-08-31,0.01150745056266124
2019-09-30,-7.153294710533905e-05
2019-10-31,-7.248374347947366e-05
2019-11-30,0.0055130171148185594
2019-12-31,0.0033783505405294593
2020-01-31,0.016944459884945716
2020-02-29,-0.006344751076312167
2020-03-31,-0.03898706895306075
2020-04-30,0.029913652975471695
2020-05-31,0.012588129848606749
2020-06-30,0.003701441116492849
2020-07-31,0.023745894405008332
2020-08-31,0.0007356058411414001
2020-09-30,-0.0052741141825500175
2020-10-31,0.0020440727857414165
2020-11-30,0.0004323999564616826
2020-12-31,0.013548980937405334
2021-01-31,-0.006097752111729883
2021-02-28,-0.009162612382481063
2021-03-31,0.006672659463904032
2021-04-30,0.006136945519538066
2021-05-31,0.010824799521510666
2021-06-30,-0.0015664345105391318
2021-07-31,0.005384306925468467
2021-08-31,0.0009140224566810502
2021-09-30,-0.0051051223431243
2021-10-31,0.006016270765439367
2021-11-30,-0.0018916070704891833
2021-12-31,0.01075531535226305
2022-01-31,-0.012057420923132618
2022-02-28,0.0040663459425415395
2022-03-31,0.00010375986034422092
2022-04-30,-0.011084202757478095
2022-05-31,-0.007275023069196138
2022-06-30,-0.01069224279382898
2022-07-31,0.012670020157823762
2022-08-31,-0.01211346837887406
2022-09-30,-0.019774175456399506
2022-10-31,-0.00688870085665977
2022-11-30,0.025952949771254993
2022-12-31,-0.003811626653449151
2023-01-31,0.0370230566827462
2023-02-28,-0.014615554045725222
2023-03-31,0.00915179260997152
2023-04-30,0.0022753732898641607
2023-05-31,-0.004389565509425601
2023-06-30,-0.0006252122544606593
2023-07-31,0.0050648711673493595
2023-08-31,-0.003168250331978621
2023-09-30,-0.014581789686368904
2023-10-31,0.002710553315177598
2023-11-30,0.030143196678981837
2023-12-31,0.012904212214300461
2024-01-31,0.006760192754646161
2024-02-29,0.0033661537570571602
2024-03-31,0.02071420733870934
2024-04-30,-0.0012595688427863997
2024-05-31,0.008102666962225481
2024-06-30,0.004970567784375319
2024-07-31,0.013625411264906621
2024-08-31,0.007072190229563021
2024-09-30,0.01834701334547632
2024-10-31,0.00999141165315794
2024-11-30,0.00256870554455192
2024-12-31,-0.00852091752091744
2025-01-31,0.01696225692931854
2025-02-28,0.008055220946200162
2025-03-31,0.0036266194430610004
2025-04-30,-0.00185270043622478
2025-05-31,-0.0003179874435741601
2025-06-30,0.0026766626152744614
2025-07-31,0.0102226589265384
2025-08-31,0.009439121215572641
2025-09-30,0.031497916691336725
2025-10-31,0.0126537220347549
2025-11-30,0.00995044279803562
2025-12-31,0.0031504945984794598
2026-01-31,0.04870306369177435
2026-02-28,0.02456094873141644
2026-03-31,0.022362643646984863
2026-04-30,0.01853124301948207
2026-05-31,-0.012536891062407837
2026-06-30,-0.04653726998017332
2026-07-31,0.017703149382114237
