Date,Technology,Communication Srv,Consumer Discretionary,Consumer Staples,Healthcare,Financials,Industrials,Energy,Materials,Utilities,Real Estate
1969-07-31,-0.039229945435308,,,,,,-0.023710715912995173,,,,
1969-08-31,0.06646131732311789,,,,,,-0.03728093679521194,,,,
1969-09-30,0.0007239438559878408,,,,,,0.009105836722323735,,,,
1969-10-31,0.044171421830470514,,,,,,0.05793776182086663,,,,
1969-11-30,-0.006953310335957363,,,,,,-0.052273935110534075,,,,
1969-12-31,0.021007367855509607,,,,,,-0.07898958444713672,,,,
1970-01-31,-0.08041869497758569,,,,,,-0.051013389924868036,,,,
1970-02-28,0.015104121833405815,,,,,,-0.006624221118627094,,,,
1970-03-31,-0.005143368844527485,,,,,,0.03315003803669292,,,,
1970-04-30,-0.11964567334686493,,,,,,-0.08536989999124511,,,,
1970-05-31,-0.06334244199470285,,,,,,-0.04516754489515673,,,,
1970-06-30,-0.10071912572863351,,,,,,-0.056126486113234286,,,,
1970-07-31,0.013798503500691561,,,,,,0.12091515431334598,,,,
1970-08-31,0.055501534134381414,,,,,,0.10704056042829768,,,,
1970-09-30,0.09577408648200447,,,,,,-0.012202741999671196,,,,
1970-10-31,0.011778619225585318,,,,,,-0.025401639138050047,,,,
1970-11-30,0.04506844280507183,,,,,,0.02210651796035701,,,,
1970-12-31,0.0341751459165307,,,,,,0.1960517773002407,,,,
1971-01-31,0.024389689359171962,,,,,,0.038990959028209704,,,,
1971-02-28,0.03787694168538591,,,,,,0.1271487774631198,,,,
1971-03-31,0.06240580396143991,,,,,,-0.011988537223409756,,,,
1971-04-30,0.0006998471629982017,,,,,,0.10987077919211519,,,,
1971-05-31,-0.08256349534951757,,,,,,0.0036095739004482486,,,,
1971-06-30,-0.030579740406046496,,,,,,0.03854531401101846,,,,
1971-07-31,-0.08123073658451174,,,,,,-0.08793659965657957,,,,
1971-08-31,0.048526940678647934,,,,,,0.13372073975703014,,,,
1971-09-30,-0.000823501680721761,,,,,,-0.01440255755805736,,,,
1971-10-31,-0.010700231642550628,,,,,,-0.10171276301182569,,,,
1971-11-30,0.021060567092576088,,,,,,0.018290765013877053,,,,
1971-12-31,0.10147341704807045,,,,,,0.05662216131454745,,,,
1972-01-31,0.09361069173186487,,,,,,0.046512411923853636,,,,
1972-02-29,0.004991689912599018,,,,,,-0.039761053491191245,,,,
1972-03-31,0.03731252679409103,,,,,,0.05066738189801023,,,,
1972-04-30,0.009809747913701372,,,,,,0.065721003238429,,,,
1972-05-31,0.034124210990494674,,,,,,-0.030333362261206143,,,,
1972-06-30,-0.014455979101430039,,,,,,-0.0377025632717381,,,,
1972-07-31,0.02232182383857295,,,,,,-0.05057350343527567,,,,
1972-08-31,0.022714093225117304,,,,,,0.06506623465674499,,,,
1972-09-30,-0.004896140136357197,,,-0.08980960773666802,,,-0.015193068229793216,,,,
1972-10-31,-0.051659863714961896,,,0.10726720515513932,,,-0.02760437461132509,,,,
1972-11-30,0.017873097099204927,,,0.0,,,0.08009925056510969,,,,
1972-12-31,0.02813326517084036,,,0.06977605942026921,,,0.016170987841997997,,,,
1973-01-31,0.08333354779947211,,,-0.14131231053034865,,,0.006136662679865068,,,,
1973-02-28,-0.0060051466823918265,,,0.04640452519061622,,,0.014146326327566405,,,,
1973-03-31,0.0,,,-0.2661281918520285,,-0.08653936957079789,0.01712690532885025,,,,
1973-04-30,-0.054461700679111824,,,-0.01647444015880084,,-0.15789391574202727,-0.05043217584514542,,,,
1973-05-31,-0.03249884963840444,,,-0.016750393514390005,,-0.10000011115631469,-0.003486955517418344,,,,
1973-06-30,0.007150167166968258,,,-0.3125040830833402,,-0.09722260818169581,-0.0036830194561101592,,,0.0,
1973-07-31,-0.007886917938912164,,,0.5867783526567154,,0.15384658063986545,0.08743099345582972,,,-0.0697675472742213,
1973-08-31,-0.03943183005292339,,,-0.11980934992537728,,-0.06666699162740841,-0.04009892488080313,,,0.008167265403217883,
1973-09-30,-0.14285735495679897,,,0.0650772533404167,,0.0,0.10014460237923606,,,0.025316041678736134,
1973-10-31,0.08623922748525659,,,0.04444301696147157,,0.0,0.1136179846305706,,,0.0,
1973-11-30,-0.05057263428114267,,,-0.34041409515318377,,-0.0857137735379796,-0.052519664480743355,,,-0.10463070844232158,
1973-12-31,-0.06886810951849154,,,-0.13705275348865076,,-0.12500059823709175,0.06061328204876859,,,0.014084705119742136,
1974-01-31,-0.0060790798976919636,,,0.4205323267717871,,0.0,-0.0643418469525951,,,0.02777702510345481,
1974-02-28,-0.024798821029490936,,,-0.11843161831424387,,0.035715694073273685,-0.0129380183353065,,,0.03528114122054071,
1974-03-31,-0.00893337548440587,,,-0.06429320773840197,,0.2413782794070849,-0.05649008018933843,,,-0.03333261593223957,
1974-04-30,-0.03605520895435976,,,0.007961727151840181,,-0.06944388694742698,-0.012306942642549168,,,-0.24137946770553154,
1974-05-31,-0.05963055344907231,,,0.07938431632355814,,-0.044776544207490554,-0.06564256158440318,,,-0.11706199253571092,
1974-06-30,0.0011766173201488428,,,0.1470000267612661,,0.0,-0.02263815188103807,,,-0.05319139272316087,
1974-07-31,-0.05229112538447078,,,0.0,,-0.04687585152295726,-0.06341751225557102,,,0.011236631267474984,
1974-08-31,-0.04103906887772968,,,-0.15383949070211145,,-0.06557345450475427,-0.11213522541343385,,,-0.05558074840665095,
1974-09-30,-0.17187512154104845,,,-0.14126367238843218,,-0.15789379257744107,-0.17318688098713408,,,0.0,
1974-10-31,0.18946593463415007,,,-0.12385841368266104,,0.0,0.19533404615169558,,,0.06097572948536456,
1974-11-30,-0.05555680749871583,,,-0.1920061212687435,,-0.06250109998370734,0.012638405747385284,,,-0.03415305147355907,
1974-12-31,-0.05218658904019635,,,-0.049924279058223164,,0.06666791820515328,-0.11231814008982183,,,0.07407494880415277,
1975-01-31,0.1205351552397309,,,0.5789819342922242,,0.3124991187265034,0.14693359749247237,,,0.2068955073593277,
1975-02-28,0.15341065925647634,,,-0.05836573494951869,,0.111110605756086,0.1309608141236166,,,-0.04806040102227904,
1975-03-31,-0.04118292317279015,,,0.41829660523874757,,0.17142909973641474,0.040749928884249775,,,0.030927169590528214,
1975-04-30,0.015728975148016078,,,-0.14376724962610254,,0.14634088445248983,0.008532608294694266,,,0.05999997372869892,
1975-05-31,0.03170620490595821,,,0.22629772300458573,,0.07446762663733608,-0.004075833733353407,,,0.01100701452018149,
1975-06-30,-0.027906653843448703,,,0.1621293527594505,,-0.05940590766205045,0.110177931442617,,,0.15384577670128619,
1975-07-31,-0.08971304394587432,,,0.005167177816642443,,-0.1263147789731882,-0.06553764863816369,,,-0.05000008852431037,
1975-08-31,-0.011726791238643175,,,-0.04087506404794261,,0.09638461994487368,-0.04455204287760828,,,0.011561536925301041,
1975-09-30,0.010737957738012893,,,0.043862121400068954,,-0.06593400627600643,-0.07199020723105531,,,-0.07142895043024478,
1975-10-31,0.1274901092952052,,,0.15303151341464316,,0.2235301639186098,0.07699567697456289,,,0.14423109736885764,
1975-11-30,0.07536335999229893,,,0.06192923428892105,,-0.019229947068694075,0.02176257542017912,,,0.027171004832643453,
1975-12-31,-0.009386998799492008,,,-0.12370894858754622,,0.01960698841815156,-0.027270576993948525,,,0.008402549341411047,
1976-01-31,0.14938619987985735,,,0.0380928588322873,,0.12500030876753487,0.22734636104324157,,,0.11666740660132868,
1976-02-29,-0.0016197181281742967,,,0.11008395464612408,,0.04273501963782089,0.009668400220337325,,,0.0,
1976-03-31,0.024939326086895974,,,0.08405015926080384,,-0.008198353024260863,-0.034565715358498283,,,-0.013157865542722247,
1976-04-30,-0.03291967854539157,,,-0.12217472353472847,,-0.0743787629373267,0.02260860042348667,,,0.02325557654272936,
1976-05-31,0.019966419734926744,,,-0.04343574009721696,,0.0,-0.0772744993075361,,,-0.013362534829197359,
1976-06-30,0.07842199255390359,,,0.0014281890666392183,,0.07142762622194732,0.08928425294578524,,,0.0,
1976-07-31,-0.01671155606734176,,,-0.12728989245050681,,0.008332695213276287,-0.021368830217662116,,,0.0314961132286975,
1976-08-31,0.013753420118205018,,,0.22918344188375928,,0.016530283431231307,-0.03729679519603163,,,0.032349706113870225,
1976-09-30,0.02832277516693238,,,0.05221830705973218,,0.008129533360350827,0.04034514480859763,,,0.060604728039011624,
1976-10-31,-0.034206569564696254,,,-0.08061614604112166,,-0.09677354067012711,-0.031200421874805706,,,-0.014284645381173688,
1976-11-30,0.005683050331682482,,,0.07895411688901177,,0.13392878410006182,-0.0522559320349148,,,-0.0055187659451981785,
1976-12-31,0.02998218553803489,,,0.009769916696783287,,0.06299065820465599,0.13583884063193985,,,0.06716473249448418,
1977-01-31,-0.013882393399824888,,,-0.10484561955903615,,-0.007406769304093785,0.05028130405005682,,,0.013986280460624556,
1977-02-28,0.011949922091738507,,,-0.017989478774890988,,0.037313365153177847,-0.02995917328770037,,,-0.011817183484017835,
1977-03-31,0.0018113055650605947,,,0.020101954278104683,,0.0,-0.03708484092126668,,,0.05714252013436871,
1977-04-30,-0.06419570561534771,,,-0.13511590865155476,,-0.014388307665186728,0.06456988676859898,,,0.03378354721522614,
1977-05-31,-0.04209866375935434,,,0.10419274633484243,,0.02189756595547032,0.04319362676375427,,,0.030004320026603137,
1977-06-30,0.07535720714226946,,,0.0977027649237645,,0.08571483217010845,0.06079317449170629,,,0.051948339372728025,
1977-07-31,0.01562509763319153,,,0.008633875115345413,,-0.013158047837648845,-0.0425557720870583,,,0.0061734623470834915,
1977-08-31,0.010295624946671467,,,0.05981203899398424,,0.026665993031831592,-0.06132596549075042,,,0.0032212864355540827,
1977-09-30,-0.027480149900002915,,,0.09988424091501447,,-0.019480761953596493,0.004322738106395774,,,0.0,
1977-10-31,-0.014367851897382655,,,-0.007318512363117646,,-0.006621619110361188,-0.03234310714564442,,,0.0,
1977-11-30,0.036369924074001414,,,0.09890342583720213,,0.0,0.03440390058588194,,,0.010230287162642071,
1977-12-31,0.03598528603068907,,,0.09456617926601774,,0.026665993031831592,0.0017800365399632812,,,-0.006329569618065856,
1978-01-31,-0.029250709118695317,,,-0.06170623719685564,,-0.12337681168904746,-0.10686056793569398,,,-0.03184672945763156,
1978-02-28,-0.04320507861732226,,,0.019724919575081712,,0.051853093903416525,-0.030886147820757825,,,-0.0030097762581838827,
1978-03-31,-0.06268612208843227,,,-0.029219078712787505,,0.08450599461231145,0.034838004457614424,,,0.013514027253169747,
1978-04-30,0.12951123022782296,,,0.2399849814698085,,0.11038957289377382,0.14815910399247356,,,-0.020000187115989942,
1978-05-31,-0.018396491305487594,,,0.03227240262303144,,0.08187155790701572,-0.004810096652930862,,,-0.02354242777209148,
1978-06-30,-0.0038725664334932075,,,-0.023774127134606804,,-0.027026931757854533,-0.041506505640656055,,,0.0,
1978-07-31,0.092322805363376,,,0.048132842146082044,,0.10555530488191134,0.06135983318166368,,,0.04285734848259226,
1978-08-31,0.049012898250925474,,,0.1122531958941606,,0.03517691184049676,0.128201738565327,,,0.003702476193716997,
1978-09-30,-0.05096408630154847,,,0.02041831680133699,,-0.03883597033952002,-0.003584146354977724,,,-0.00699277233057527,
1978-10-31,-0.046029346111831626,,,-0.1801956139374581,,-0.13636364090016984,-0.19950613238164924,,,-0.0422533996838087,
1978-11-30,0.03110649375800456,,,0.011006098354152227,,0.09356876593530794,0.06275736775338607,,,-0.017929859063556264,
1978-12-31,0.10760569790715424,,,-0.00842164855301486,,0.042779426885469096,0.015910386114083575,,,-0.04615416241216719,
1979-01-31,0.034338104735658126,,,-0.00546908572661553,0.0689678620919485,0.1435904041132352,0.014321093456906095,,,0.11290442519869104,
1979-02-28,-0.017199761752996423,,,0.022097944776845235,0.09678169140419768,-0.11210823567526607,-0.01246539144921229,,,-0.03292482031693311,
1979-03-31,0.05166690253863271,,,0.05193497344927933,0.17647283593809426,0.04545531212869891,0.11303709533173951,,,0.007692788527150274,
1979-04-30,-0.003962021912096381,,,0.046364324276203295,-0.025004674625569656,0.024154109283031966,-0.03698584087485298,,,-0.06106882049966467,
1979-05-31,-0.022095930915786655,,,0.004933487205385001,0.025645943087949652,-0.08018881950431433,-0.03806165032058628,,,0.028707970217147993,
1979-06-30,-0.03454060173364071,,,-0.0069411471473003195,0.02499513270095255,0.015384501572935916,0.01837692012541407,,,0.008129345946341182,
1979-07-31,-0.04940330671226978,,,0.02968584726363943,-0.02438561111513582,0.025253339308250355,0.04106859441303393,,,0.05645335059080492,
1979-08-31,0.015932570276719238,,,0.3202037322659803,0.19999231752735946,0.054186267576327385,0.12561747768802398,,,0.011711027912897354,
1979-09-30,-0.03214293511471911,,,-0.0693334149613748,-0.08333527877023372,-0.042056325901482006,0.10292626700786707,,,-0.06201560321628197,
1979-10-31,-0.07933542765165735,,,-0.07452264791144025,-0.29545470216263225,-0.03902383020760192,-0.023403485197666923,,,-0.024793442232732055,
1979-11-30,0.06062819638352335,,,0.1864570416873439,0.29033386689127605,0.06091384917519327,0.0970129814718897,,,0.02272756548248056,
1979-12-31,-0.013409915460421917,,,-0.048017421986666364,-0.07500607227286138,0.08612412052324081,0.08819677916559154,,,-0.05982944563810699,
1980-01-31,0.06601926960230142,,,0.07144206745328496,0.05405591988063452,0.061675032359950865,0.17293494898239503,,,0.018181761289003395,
1980-02-29,-0.0631091164873745,,,-0.10175283605574681,-0.10256633206408194,-0.13278069438766193,-0.03373073318038348,,,-0.041148795717149356,
1980-03-31,-0.12204675427168776,,,-0.10631499533794642,-0.34285125687984763,-0.004784179596734828,-0.14420122401891855,,,-0.05769246563666297,
1980-04-30,-0.01569474285964323,0.08234654980852585,,0.14037102060468132,0.2608536550988312,0.07692292345282281,-0.028703106947826,,,0.15306092513656933,
1980-05-31,0.0251035320421531,0.28805291786437515,,0.05382994651870843,0.0689678620919485,0.05357108672160904,0.070119274973377,,,0.05776231856055847,
1980-06-30,0.06094786729857815,-0.025321850213764985,,0.12337948044774039,0.09678169140419768,0.04660989416406891,0.012796643892370526,,,0.0,
1980-07-31,0.11063824506270614,0.14286122672774026,,0.1433348232835936,-0.08824152715413136,0.03238810296368255,0.11221411284685161,,,0.0,
1980-08-31,0.017162252717031423,0.27272437710242614,,0.10197265129124577,0.03226398387597951,0.1137266431955899,0.02107314513426332,,,-0.047777932030862114,
1980-09-30,-0.02099326465727891,0.08928723173363862,,0.03625835467837857,0.06250117076250672,0.10563345196967644,0.0391517108752647,,,-0.018691951449029798,
1980-10-31,0.038986526062586346,-0.08196849199410405,,0.009999410757144611,-0.05882456648744461,-0.025477575928220975,0.07450240325901795,,,0.0,
1980-11-30,0.03570975310407798,0.05357084027630976,,0.11386271260976644,0.031244774576321577,0.08823525613008343,0.1267278404572123,,,-0.03417122901708958,
1980-12-31,-0.003669582556580675,0.016953382224984104,,0.07956785103733677,0.030309386245400916,0.11111132210750752,-0.02412581888838261,,,0.020408007579915788,
1981-01-31,-0.05156566290869247,-0.09999920160476128,,-0.008264101114884626,0.35293379841789396,-0.0702708898083213,-0.03310620450990661,,,0.04999957888277895,
1981-02-28,0.011545614675788407,-0.009260790038147726,,0.05416952984960144,-0.08694948699810112,-0.03488323865793819,0.06726287583943107,,,-0.033200092902687106,
1981-03-31,-0.029182728170321526,0.20560693235689165,,0.15629066358667631,0.1428494367528481,0.08132443384062693,0.10409333640798075,,,-0.010203959873628543,
1981-04-30,-0.06012014323445736,0.1744195538949762,,0.058220294661860406,-0.1458319209801251,0.04735442282534641,0.020477915743536523,,,0.020617837222187907,
1981-05-31,0.01724787305774811,0.07920710319934132,,0.0032312408499222123,-0.048780531469225896,0.08776623923753979,0.04618809712518609,,,0.03658548964413444,
1981-06-30,-0.01489378547340181,-0.03669718728249771,,-0.017718514411387054,0.12820092014456108,0.0122248431889187,-0.04366249243797641,,,0.09090934988571653,
1981-07-31,-0.03023668166303861,0.0,,-0.026315035968392353,-0.13635704451379138,-0.026569747388786147,-0.03315539876247894,,,0.018518285794304923,
1981-08-31,-0.0031322487267703147,-0.1047628316978898,,-0.03541376090955661,-0.0789532512237755,-0.08188598213476639,-0.06025419119084052,,,-0.010100520473331764,
1981-09-30,-0.01814024024276628,-0.1489344413271667,,0.059651482836341474,-0.22856389284277745,-0.024323704786273215,-0.07349046620426984,,,-0.02857134069543743,
1981-10-31,-0.04849833964577688,0.08749626618259732,,0.06504238066606827,0.0370299152637521,0.10249176164044616,0.12246599614470455,,,0.07843087426904294,
1981-11-30,0.07570621008501721,0.03448460395637709,,0.10377154262158461,-0.07142948268386506,0.08040241224912537,0.009850957440198075,,,0.07439572508161496,
1981-12-31,0.04357833169533509,-0.10000141937165474,,-0.03134137400044634,0.07692413376457297,-0.0372092907831143,-0.02130588616631483,,,-0.04385963839943785,
1982-01-31,0.11868162208719868,-0.02469097988542568,,-0.0029360670495530705,-0.07142948268386506,-0.05072481823339503,0.0228252415967658,,,0.018348333369934577,
1982-02-28,-0.013991636795212203,-0.03797134769432087,,-0.02065260990237705,0.0,0.01017773858402271,-0.08931301776422736,,,0.01801803332092855,
1982-03-31,-0.03434311180823324,-0.026316187930799817,,0.10477654445671503,-0.11537839015388551,0.007556919555526509,-0.03501102038123712,,,0.009174679981283074,
1982-04-30,0.07531334665817435,0.09459082261905105,,0.13661056707265096,0.043469829431735274,0.02749999382464452,-0.010686417151822392,,,0.054545322535692886,
1982-05-31,-0.029991604906365876,-0.07407300482495882,,-0.06009563838665921,-0.08333527877023372,0.021898032723481897,-0.034951416149056724,,,-0.0008993436556871126,
1982-06-30,-0.014228232848316091,-0.06666352762521877,,0.08380882211771157,-0.18182086607605574,-0.028570928493775405,-0.013293758152634153,,,-0.00892825342986825,
1982-07-31,0.08247447699925714,-0.08571929718988613,,0.030733987212305358,0.055567075322762394,-0.014706343901659369,0.06725008804071386,,,0.01801737050978769,
1982-08-31,0.08855144089092382,0.03125012887373835,,0.15307253383799613,0.10526452015665777,0.03731314669779695,0.11182013216922441,,,0.16209031429102772,
1982-09-30,0.04077945620980028,0.18182314783748588,,0.13147820235512753,-0.09523921037629768,0.12949658288702537,-0.0685550122187278,,,-0.03149605566069136,
1982-10-31,0.08858640001352969,0.10256272824220147,,0.10563286683479634,0.05262208716716876,0.11252678032297836,0.16446243217399092,,,0.10569055082266976,
1982-11-30,0.09397809188722328,0.11627777936682926,,0.20700759058665197,0.15001332518510146,0.1488548613624725,0.11571160390939128,,,-0.014263756906629732,
1982-12-31,0.11271647357956138,0.09375138839706953,,0.05368549804439904,-0.13044485824627805,0.0,-0.011313094763526599,,,0.04615454840743394,
1983-01-31,0.027272666867844908,0.057143161652819074,,-0.05764418680442773,0.20000420827512033,-0.003321971010747715,0.07703793446143485,,,0.04411786714388555,
1983-02-28,0.010315392608677865,0.09459407277042198,,0.047869106950526374,0.12501000328362566,0.08333352545539352,0.06721662972940316,,,-0.005517661705754184,
1983-03-31,0.027777543597782728,-0.02469288452419882,,0.17665160267447155,-0.14814883951727953,0.14769122595208173,0.03153720750901612,,,0.0072989411252311065,
1983-04-30,0.14987686802583644,0.025318060467704573,,0.0647970348522231,0.39129782190245654,0.04825808453191094,0.032521422670693356,,,0.036231673767518124,
1983-05-31,-0.04132723607977917,0.11111324477767481,,0.166327777045161,0.06250117076250672,-0.06777561466710336,-0.00013992707743063862,,,0.008511502294254791,
1983-06-30,0.0808984657883971,0.09999742715063031,,0.08963032353821188,-0.02941775223057308,0.056242108419005676,0.0007876537108263785,,,-0.049999609497822894,
1983-07-31,0.001039238795625952,-0.11111052656873088,,0.04792244058057693,-0.1515120106146799,-0.08571484885148317,-0.009218702814670002,,,0.015037499358044215,
1983-08-31,0.0005712516471054752,0.05681628230354585,,-0.03875306287014213,-0.03570766350972043,0.005682675586726305,0.02843474378561739,,,-0.006049678517711765,
1983-09-30,0.06171421519757381,-0.0645135583629537,,0.0380952030361108,0.2592537182377259,0.1271184037476918,0.08200949440493839,,,0.038462188492167204,
1983-10-31,-0.0009847522081725124,-0.06896662471794635,,-0.03975499087595791,-0.02941775223057308,-0.11779505024824233,-0.018121847796330377,,,0.0444448190238822,
1983-11-30,-0.06697147162407202,0.06172721505508183,,0.07324877940816843,0.06060690986241135,0.0,0.062125170433977285,,,-0.12215903979027731,
1983-12-31,0.03940472195791167,0.04545367034411346,,-0.07337475697987395,0.028577678053259836,-0.03977176779580638,0.026611573293681134,,,-0.04166667106911848,
1984-01-31,-0.0645499054913865,-0.04581781280104674,,-0.0897424447517089,0.2499975703403461,-0.05917210721145316,-0.09510157663358094,,,0.04347826566316115,
1984-02-29,-0.025862458790708587,-0.015538515236757255,,-0.0950727768170696,0.15555299895207053,-0.012578520208088473,-0.047723344575505866,,,-0.01287717169868674,
1984-03-31,0.032879881225869934,-0.045864480210341674,,0.036555697334138104,-0.01922717524581885,-0.05095583771177681,0.009350438426544705,,,0.008771696971746845,
1984-04-30,-0.0010986907624254139,0.06694822997432925,,0.0676710307213626,0.07843225864886505,0.07382642372047621,-0.03798882004089003,,,-0.10434815732360492,
1984-05-31,-0.04489933496280574,-0.06552747747208454,,0.045774267676063296,-0.1272775526316562,-0.05625040602931608,0.017420962346061237,,,-0.008133626203031818,
1984-06-30,-0.01856175076266453,0.11974370623037278,,0.11264523013743966,0.10417248811049218,0.1258280208389635,0.004150249385290665,,,0.020407439313339992,
