fold,train,test,combo,scheme,train_score,test_sharpe,test_stag_sharpe,test_both_down_ann,test_maxdd,weights
1,1985-02-28..1994-12-31,1995-02-28..1998-12-31,"US Equity,International Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,62.57142857142858,0.8521011026995562,,-0.3538017469794621,-0.15331847017352962,"{'US Equity': 0.2, 'International Equity': 0.14499404545638064, 'US Corporate Bonds': 0.20000000000038295, 'US Municipal Bonds': 0.20000000000038295, 'Gold/Precious Metals': 0.118908728830936, 'World Equity': 0.13609722571191743}"
2,1985-02-28..1998-12-31,1999-02-28..2002-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,72.14285714285712,0.7179301043572192,,-0.27442203328554027,-0.13334981834337567,"{'US Equity': 0.2, 'US Corporate Bonds': 0.2000000000005966, 'US Municipal Bonds': 0.2000000000005966, 'Gold/Precious Metals': 0.19999999999821033, 'World Equity': 0.2000000000005966}"
3,1985-02-28..2002-12-31,2003-02-28..2006-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,74.28571428571429,1.5318326506847244,,-0.44849589533962564,-0.07760372064971077,"{'US Equity': 0.2, 'US Corporate Bonds': 0.2000000000005875, 'US Municipal Bonds': 0.2000000000005875, 'Gold/Precious Metals': 0.19999999999823756, 'World Equity': 0.2000000000005875}"
4,1985-02-28..2006-12-31,2007-02-28..2010-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,69.42857142857144,0.5646886521548503,,-0.5043395489845812,-0.31953302568862196,"{'US Equity': 0.2, 'US Corporate Bonds': 0.20000000000063353, 'US Municipal Bonds': 0.20000000000063353, 'Gold/Precious Metals': 0.19999999999809934, 'World Equity': 0.20000000000063353}"
5,1985-02-28..2010-12-31,2011-02-28..2014-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,68.57142857142856,0.08975050132906502,,-0.3166349511006408,-0.1304439182480357,"{'US Equity': 0.20000000000000004, 'US Corporate Bonds': 0.20000000000064336, 'US Municipal Bonds': 0.20000000000064336, 'Gold/Precious Metals': 0.19999999999806997, 'World Equity': 0.20000000000064336}"
6,1985-02-28..2014-12-31,2015-02-28..2018-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,69.0,0.3353796724799449,,-0.30694271204403883,-0.12062362978369146,"{'US Equity': 0.19999999999999993, 'US Corporate Bonds': 0.20000000000072263, 'US Municipal Bonds': 0.20000000000072263, 'Gold/Precious Metals': 0.1999999999985548, 'World Equity': 0.19999999999999993}"
7,1985-02-28..2018-12-31,2019-02-28..2022-12-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,69.0,0.48941836663340327,-0.8602853690743268,-0.49353157357318533,-0.2140596346755984,"{'US Equity': 0.20000000000081455, 'US Corporate Bonds': 0.2, 'US Municipal Bonds': 0.2, 'Gold/Precious Metals': 0.1999999999983709, 'World Equity': 0.20000000000081455}"
8,1985-02-28..2022-12-31,2023-02-28..2026-07-31,"US Equity,World Equity,US Corporate Bonds,US Municipal Bonds,Gold/Precious Metals",InvVar,68.42857142857143,1.2858554842649197,,-0.2971142913321403,-0.08104576063982505,"{'US Equity': 0.19999999999999996, 'US Corporate Bonds': 0.20000000000097776, 'US Municipal Bonds': 0.20000000000097776, 'Gold/Precious Metals': 0.19999999999804455, 'World Equity': 0.19999999999999996}"
