metric,value
oos_sharpe,0.7224247755854665
oos_sharpe_ci_lo,0.35463708845641895
oos_sharpe_ci_hi,1.1468516420020856
oos_stag_ann,-0.10324674484638859
oos_stag_ci_lo,-0.29732144113750414
oos_stag_ci_hi,0.14270476155717718
